created,political_level
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
2015-11-30T11:50:01.742,confederation
